uid,iid
4609,899
4609,3047
4609,1757
4609,1053
4609,1959
4609,2134
4610,1029
4610,759
4610,1143
4610,1135
4610,1104
4610,809
4610,749
4610,1002
4610,1058
4610,2131
4610,1099
4610,376
4610,1591
4610,2273
4610,2437
4610,952
4610,1642
4610,575
4610,1818
4610,1019
4610,588
4610,2031
4610,1751
4610,1831
4610,1533
4610,2447
4611,759
4611,160
4611,30
4612,2183
4612,1221
4612,1501
4612,1026
4612,2089
4612,2516
4614,2534
4614,483
4614,2165
4614,333
4614,1651
4614,1108
4614,1883
4616,749
4616,152
4616,913
4617,1644
4617,310
4617,989
4618,1124
4618,1438
4618,2116
4618,2131
4618,1373
4618,1757
4618,1314
4618,2316
4618,1479
4618,2598
4618,1051
4619,3102
4619,2520
4619,566
4619,578
4619,2660
4619,1018
4619,2507
4619,339
4620,1042
4620,1250
4620,1762
4620,794
4620,2438
4620,1072
4620,1756
4620,1692
4620,1080
4620,1140
4620,2318
4620,1646
4620,1751
4620,1119
4620,1404
4620,3208
4621,1472
4622,1385
4622,1812
4623,376
4623,2296
4624,883
4624,1735
4625,2001
4625,1028
4625,1519
4625,1768
4625,1365
4625,1058
4625,1063
4625,2107
4625,324
4625,715
4625,2518
4625,1078
4625,2089
4625,810
4625,2357
4625,1352
4625,1114
4626,961
4626,2523
4626,2694
4626,1053
4626,2709
4626,1278
4626,889
4627,1937
4627,1004
4627,1266
4628,626
4630,1671
4630,2826
4631,1354
4631,1303
4631,2330
4632,1023
4632,1020
4632,1463
4632,1945
4632,15
4632,770
4632,1100
4632,798
4632,30
4632,819
4633,183
4633,1772
4633,1543
4633,1220
4633,1078
4633,1718
4633,2176
4633,1262
4633,761
4633,1004
4634,425
4634,2617
4634,177
4634,1436
4634,2205
4634,626
4634,1806
4634,1072
4634,2538
4634,1040
4634,1118
4634,1953
4634,2049
4634,1019
4634,2234
4634,2524
4634,517
4634,885
4634,1060
4634,189
4634,2297
4634,1393
4635,2189
4635,2221
4636,1033
4636,1042
4636,1519
4636,2953
4636,784
4636,590
4636,1857
4636,3325
4636,1906
4636,1358
4636,1158
4636,2790
4636,1896
4636,1396
4636,1075
4636,2593
4636,1053
4636,780
4636,288
4636,654
4636,1260
4636,2234
4636,1812
4636,810
4636,1938
4636,1531
4636,2122
4636,2943
4636,1055
4636,1858
4636,1944
4636,1074
4638,1320
4638,1573
4638,1924
4639,2380
4639,367
4639,1649
4642,166
4642,1918
4642,305
4642,2437
4642,952
4642,2274
4642,3235
4642,316
4642,2110
4642,1636
4642,30
4642,1274
4643,1512
4643,1132
4643,1308
4643,604
4643,1543
4643,2136
4643,2874
4643,1332
4643,699
4643,638
4644,1709
4644,2819
4644,1713
4644,166
4644,2131
4644,658
4644,478
4644,333
4644,1969
4645,3118
4645,2503
4646,2620
4646,1673
4646,1743
4646,1512
4646,2418
4646,1586
4646,2461
4646,1188
4646,1323
4646,2430
4646,2308
4646,1024
4646,749
4646,2950
4646,2665
4646,551
4646,3345
4646,857
4646,2829
4646,1786
4646,496
4646,2413
4646,2649
4646,3080
4646,997
4646,887
4646,1682
4646,3152
4646,2578
4646,2107
4646,574
4646,1212
4646,1567
4646,1626
4646,1449
4646,2826
4646,1040
4646,2274
4646,1632
4646,2250
4646,2190
4646,1642
4646,2411
4646,2199
4646,2731
4646,2154
4646,1080
4646,1426
4646,2128
4646,1650
4646,3517
4646,257
4646,1658
4646,2505
4646,984
4646,2320
4646,2136
4646,2026
4646,249
4646,2701
4646,1172
4646,176
4646,2401
4646,2169
4646,2103
4646,2105
4646,1930
4646,300
4646,2513
4646,2152
4646,2270
4646,2549
4646,439
4646,1092
4646,2288
4646,2220
4646,2256
4646,236
4646,1466
4646,1095
4646,664
4646,2371
4646,1559
4646,699
4646,1453
4646,2198
4646,918
4646,2283
4646,2592
4646,1578
4646,2257
4646,2354
4646,1266
4646,1272
4647,425
4647,453
4648,1984
4648,105
4649,1538
4649,1019
4649,558
4650,2201
4650,3265
4650,2350
4650,2346
4651,1358
4651,646
4651,2165
4652,1738
4652,759
4652,1185
4652,1188
4652,1323
4652,2402
4652,1607
4652,1197
4652,2226
4652,485
4652,1525
4652,230
4652,676
4652,387
4652,1715
4652,2236
4652,2275
4652,1987
4652,964
4652,2006
4652,1654
4652,367
4652,1924
4652,517
4652,669
4652,2491
4652,2492
4652,3020
4652,296
4652,642
4652,2453
4652,589
4652,1435
4652,1466
4652,1968
4652,2095
4653,1283
4653,1911
4654,1185
4654,474
4654,1299
4654,1037
4654,64
4654,233
4654,147
4654,1038
4654,1595
4654,2273
4654,2316
4654,1745
4654,1225
4654,228
4654,2256
4654,1840
4654,2717
4655,230
4655,676
4655,2019
4655,717
4655,919
4655,517
4655,1435
4655,2800
4655,1441
4655,2372
4656,1166
4656,2158
4657,2053
4657,1586
4657,2055
4657,1515
4657,421
4657,1076
4657,791
4657,1851
4657,794
4657,809
4657,1686
4657,1264
4657,2239
4657,2240
4657,261
4657,1635
4657,1359
4657,2383
4657,2044
4657,1340
4657,2229
4657,949
4657,1354
4657,1090
4657,733
4657,525
4657,1523
4657,305
4657,1020
4657,2190
4657,717
4657,2752
4657,2200
4657,2380
4657,1414
4657,3399
4657,1509
4657,2322
4657,1689
4657,2299
4657,923
4657,1894
4657,2192
4657,1926
4657,2536
4657,2362
4657,2108
4657,2395
4657,2610
4657,1157
4657,2641
4657,2447
4657,808
4657,1660
4657,1662
4658,1709
4658,1478
4658,1806
4658,1280
4658,807
4658,376
4658,1204
4658,1377
4658,152
4658,810
4659,1347
4659,89
4659,2759
4659,1073
4660,1520
4660,1324
4660,1888
4660,1765
4660,1976
4660,1529
4660,1811
4660,963
4660,1317
4660,1543
4660,1564
4660,1262
4660,3359
4660,1981
4660,2248
4661,386
4661,882
4661,446
4661,3027
4661,1280
4661,341
4661,658
4661,1377
4661,2316
4661,517
4661,1275
4661,1073
4661,2256
4661,1123
4661,256
4661,1969
4662,183
4662,1356
4662,1335
4662,2116
4662,166
4662,2379
4662,2007
4662,2504
4662,1791
4662,2307
4662,1487
4662,305
4662,1807
4662,902
4662,558
4662,1601
4662,2333
4662,801
4662,562
4662,1850
4662,568
4662,986
4662,1159
4662,1454
4662,217
4662,1004
4662,2039
4662,468
4662,1259
4663,2829
4663,487
4663,1573
4663,1706
4664,1686
4664,288
4665,1104
4665,1264
4665,1856
4665,406
4665,1776
4665,2939
4665,2129
4665,1996
4665,1396
4665,1075
4665,2176
4665,1485
4665,841
4665,2332
4665,1559
4665,1770
4665,2472
4665,1858
4665,1251
4665,1922
4665,675
4665,875
4666,3067
4666,227
4667,785
4669,1203
4669,1692
4670,1367
4670,1961
4670,2712
4670,2161
4670,681
4670,1019
4671,2865
4671,2409
4672,3161
4672,2343
4672,600
4672,1686
4672,70
4672,1398
4672,1335
4672,1299
4672,2470
4672,758
4672,1560
4672,2438
4672,1703
4672,1269
4672,1038
4672,949
4672,2622
4672,1756
4672,1177
4672,3409
4672,2540
4672,1523
4672,1403
4672,2253
4672,1543
4672,2006
4672,1053
4672,1603
4672,1260
4672,2172
4672,1998
4672,371
4672,1612
4672,2228
4672,1649
4672,1251
4672,30
4673,1847
4673,458
4673,89
4673,2791
4673,889
4673,430
4673,1400
4673,1074
4673,1835
4674,791
4674,1452
4674,2379
4674,341
4674,476
4674,2646
4674,376
4674,3023
4674,2852
4674,3461
4674,1023
4674,1558
4674,570
4674,2663
4674,1654
4674,2320
4674,2401
4674,1592
4674,1053
4674,1022
4674,2319
4674,1831
4674,2175
4674,1159
4674,1548
4676,2219
4676,2095
4677,177
4677,1358
4677,184
4677,2008
4677,2354
4678,3361
4678,2950
4678,1715
4678,518
4678,986
4678,684
4678,1004
4679,1762
4679,230
4679,1240
4679,147
4679,1585
4679,2821
4679,1462
4679,2315
4679,2133
4679,1154
4679,558
4679,2038
4679,2740
4679,589
4679,2003
4679,2883
4679,2194
4679,1610
4679,1636
4679,217
4679,2181
4680,1740
4680,1626
4680,1720
4680,1252
4680,1924
4680,988
4681,162
4681,395
4681,3110
4681,892
4681,1187
4681,1460
4681,784
4681,1267
4681,1525
4681,2340
4681,939
4681,1338
4681,2470
4681,168
4681,758
4681,406
4681,2019
4681,3014
4681,2498
4681,233
4681,2865
4681,1677
4681,2867
4681,2000
4681,1334
4681,2141
4681,997
4681,880
4681,1870
4681,2261
4681,184
4681,2107
4681,3179
4681,3453
4681,1626
4681,952
4681,2324
4681,2218
4681,2199
4681,174
4681,3535
4681,2505
4681,246
4681,107
4681,2260
4681,2169
4681,2265
4681,3251
4681,2269
4681,2949
4681,2901
4681,2861
4681,372
4681,1439
4681,2942
4681,3264
4681,1638
4681,508
4681,1109
4681,2623
4681,424
4681,1318
4681,14
4681,568
4681,1100
4681,501
4681,1430
4681,224
4681,3125
4681,527
4681,2763
4681,155
4681,2372
4681,3492
4681,2297
4681,229
4681,716
4681,452
4681,3116
4681,2354
4682,3033
4682,1938
4683,1910
4684,1671
4684,2226
4684,1996
4684,2657
4684,1710
4684,1811
4684,1727
4684,1924
4684,188
4684,1589
4684,2172
4684,2286
4684,1794
4684,1108
4686,1616
4686,942
4686,841
4687,1138
4687,1438
4687,626
4687,3069
4687,2103
4687,2245
4687,217
4687,805
4687,2221
4688,1269
4689,425
4689,235
4689,1828
4689,691
4690,1719
4690,1107
4691,1338
4692,1296
4692,638
4693,1185
4693,2273
4693,2114
4694,1818
4694,2796
4695,2507
4696,425
4696,1460
4696,656
4696,515
4696,748
4696,2373
4696,1572
4696,2547
4696,2049
4696,736
4696,2387
4696,657
4696,528
4696,750
4696,805
4697,1715
4697,2311
4698,1690
4698,651
4698,2161
4698,2897
4698,766
4698,1389
4698,1406
4698,834
4698,2089
4698,40
4698,878
4698,1578
4699,2471
4699,884
4699,1980
4699,839
4699,478
4699,528
4699,1878
4699,2341
4699,3061
4700,1306
4700,1014
4701,3197
4702,1062
4703,1515
4703,421
4703,425
4703,2953
4703,1410
4703,788
4703,177
4703,37
4703,1425
4703,2916
4703,2229
4703,1884
4703,1183
4703,1811
4703,1145
4703,1254
4703,1225
4703,1046
4703,1753
4703,312
4703,1286
4703,493
4703,2581
4703,2426
4703,1413
4703,1364
4703,2943
4703,2010
4703,798
4703,1437
4704,961
4704,1135
4704,1283
4704,1197
4704,1221
4704,1635
4704,1002
4704,1155
4704,246
4704,2949
4704,1441
4704,3218
4704,2699
4704,1266
4705,1913
4705,603
4705,1628
4705,430
4706,2360
4706,1295
4707,2001
4707,1730
4707,1624
4707,2242
4707,3195
4707,1532
4707,1541
4707,227
4707,1296
4707,1314
4707,1816
4707,559
4707,1745
4707,1592
4707,1619
4707,493
4707,2453
4707,1095
4707,2323
4707,462
4707,2221
4707,1272
4708,1048
4708,2554
4709,2021
4709,2825
4709,1876
4709,3120
4709,2484
4710,1520
4710,604
4710,2380
4710,2191
4710,1672
4711,1822
4711,1086
4712,1560
4712,1072
4712,376
4712,1487
4712,1369
4712,1291
4713,1197
4713,502
4713,1452
4713,1308
4713,1756
4713,1712
4714,2056
4714,2704
4714,1188
4714,1686
4714,2396
4714,230
4714,944
4714,1961
4714,2373
4714,1391
4714,231
4714,3167
4714,2127
4714,1253
4714,496
4714,2222
4714,1666
4714,2044
4714,2790
4714,2058
4714,1692
4714,924
4714,2080
4714,1509
4714,1019
4714,2358
4714,635
4714,1435
4714,823
4714,841
4714,1754
4714,1119
4714,988
4714,878
4714,1184
4714,1424
4714,3127
4714,2377
4714,1835
4714,541
4715,2351
4715,2137
4715,152
4715,2177
4716,1160
4716,1193
4716,1882
4716,2984
4717,1089
4717,1932
4717,1884
4717,2812
4717,1279
4717,1430
4717,835
4717,1186
4719,1980
4720,1898
4720,2730
4720,1818
4720,1981
4721,790
4722,1326
4723,1589
4723,14
4723,2494
4724,2621
4724,198
4724,1515
4724,113
4724,235
4724,1367
4724,784
4724,785
4724,1076
4724,921
4724,2523
4724,794
4724,515
4724,70
4724,1576
4724,1436
4724,2476
4724,1958
4724,748
4724,261
4724,895
4724,2277
4724,1391
4724,2378
4724,604
4724,341
4724,2640
4724,3133
4724,792
4724,1253
4724,2829
4724,1481
4724,2832
4724,744
4724,752
4724,2224
4724,2509
4724,1594
4724,2694
4724,1396
4724,1523
4724,2729
4724,2009
4724,2236
4724,1296
4724,1916
4724,844
4724,1535
4724,2250
4724,1642
4724,2280
4724,2473
4724,1463
4724,1945
4724,1543
4724,2079
4724,2081
4724,2595
4724,689
4724,1838
4724,1053
4724,919
4724,2089
4724,1394
4724,1260
4724,2234
4724,1615
4724,2368
4724,848
4724,1540
4724,1322
4724,1073
4724,1092
4724,2782
4724,1262
4724,1485
4724,1123
4724,829
4724,1514
4724,1824
4724,1955
4724,1596
4724,127
4724,1318
4724,1754
4724,14
4724,1245
4724,803
4724,1430
4724,1119
4724,2235
4724,2323
4724,2228
4724,3034
4724,112
4724,2245
4724,1235
4724,2943
4724,908
4724,453
4724,1352
4724,3119
4724,477
4724,729
4724,1869
4724,1108
4724,2895
4724,1861
4724,989
4724,675
4724,540
4724,1437
4725,299
4725,1802
4725,1299
4725,2125
4725,1541
4725,1967
4725,2236
4725,1449
4725,2280
4725,2199
4725,1472
4725,2049
4725,1069
4725,1078
4725,1603
4725,2091
4725,2165
4725,2003
4725,149
4725,3310
4725,2041
4725,3175
4725,1051
4726,1177
4726,2574
4727,1187
4727,1135
4727,971
4727,1076
4727,1193
4727,1104
4727,537
4727,1442
4727,1299
4727,166
4727,2470
4727,168
4727,1036
4727,2145
4727,1594
4727,239
4727,1090
4727,2487
4727,1854
4727,227
4727,2243
4727,2681
4727,844
4727,717
4727,160
4727,2154
4727,787
4727,2962
4727,1106
4727,2318
4727,1141
4727,1118
4727,1154
4727,2049
4727,1732
4727,2089
4727,3224
4727,677
4727,1908
4727,2256
4727,1265
4727,1380
4727,2703
4727,1751
4727,1955
4727,333
4727,2108
4727,2372
4727,2748
4727,1831
4727,638
4727,2297
4727,2245
4727,2985
4727,156
4727,1259
4727,2208
4728,2615
4728,656
4728,1379
4728,230
4728,1299
4728,89
4728,1611
4728,1458
4728,654
4728,372
4728,1073
4728,1480
4728,1048
4728,2658
4728,562
4728,1613
4729,2829
4729,2644
4729,3192
4729,1660
4731,3018
4731,871
4731,1519
4731,2183
4731,790
4731,1765
4731,2476
4731,1957
4731,1993
4731,2019
4731,2977
4731,792
4731,1253
4731,1860
4731,2222
4731,992
4731,760
4731,1524
4731,691
4731,1855
4731,1296
4731,2435
4731,2216
4731,952
4731,963
4731,2380
4731,15
4731,1194
4731,2078
4731,1553
4731,979
4731,1564
4731,984
4731,249
4731,378
4731,1818
4731,2049
4731,1386
4731,2682
4731,635
4731,2965
4731,1759
4731,2064
4731,2072
4731,2874
4731,823
4731,2800
4731,2387
4731,2536
4731,1827
4731,1964
4731,2267
4731,2751
4731,680
4731,430
4731,3127
4731,1393
4731,861
4731,1415
4731,531
4732,791
4732,1689
4732,802
4732,989
4733,183
4733,1188
4733,3518
4733,991
4733,1389
4733,1626
4733,2350
4733,1268
4733,1223
4733,986
4733,1981
4733,2447
4733,2181
4733,3186
4734,1519
4734,1848
4734,1138
4734,394
4734,1431
4734,699
4734,1858
4734,1266
4735,1829
4735,590
4735,882
4735,376
4735,2137
4735,1616
4735,1529
4735,1642
4735,635
4735,1045
4735,1565
4735,654
4735,2322
4735,1759
4735,319
4735,517
4735,1435
4735,1751
4736,1024
4736,1038
4736,574
4736,2689
4736,2332
4736,716
4737,2966
4737,2950
4737,1308
4737,2811
4737,1719
4737,257
4737,1330
4737,1045
4737,2114
4737,2248
4737,1969
4737,1484
4738,64
4738,316
4738,1018
4739,460
4739,2045
4739,1038
4739,2058
4739,2358
4740,1923
4740,787
4741,3019
4741,590
4741,882
4741,947
4741,2742
4741,1500
4741,1369
4741,2076
4741,1505
4741,836
4741,105
4741,1596
4741,2592
4742,1811
4742,2838
4742,1291
4742,1393
4743,474
4743,1041
4744,899
4744,563
4744,1554
4744,2534
4745,1320
4745,2121
4746,784
4746,1958
4746,1072
4746,898
4746,1406
4746,2733
4746,1040
4746,316
4746,1540
4746,2108
4746,1831
4746,1578
4747,1029
4747,1185
4747,1187
4747,1471
4747,790
4747,1356
4747,1197
4747,1810
4747,1436
4747,944
4747,406
4747,2160
4747,1786
4747,1145
4747,2199
4747,1013
4747,666
4747,2230
4747,445
4747,1482
4747,1972
4747,2658
4747,501
4747,339
4747,1548
4747,30
4747,1555
4748,1743
4748,1715
4749,1515
4749,656
4749,872
4749,1635
4749,744
4749,1038
4749,1719
4749,15
4749,1088
4749,2103
4749,1771
4749,2589
4749,1480
4749,1949
4749,1048
4749,1850
4749,2245
4749,3383
4749,462
4749,1400
4749,2283
4750,2309
4750,1006
4750,945
4751,1254
4751,478
4751,1841
4752,1145
4752,605
4752,3185
4753,2392
4753,1409
4753,869
4753,1079
4753,1776
4753,883
4753,1158
4753,2790
4753,1498
4753,1368
4753,3293
4753,924
4753,1892
4753,1592
4753,613
4753,2066
4753,1424
4753,2472
4753,1007
4753,1868
4753,2667
4753,2258
4754,1730
4754,89
4754,1783
4755,2809
4755,2176
4756,177
4756,2226
4756,3197
4756,2292
4756,2460
4756,1291
4756,1774
4756,918
4757,2742
4757,316
4757,273
4758,2526
4759,3133
4759,1167
4760,873
4761,2148
4761,1315
4761,1657
4762,1327
4762,184
4762,1611
4762,646
4762,1378
4762,1601
4762,677
4763,1846
4763,2375
4763,585
4764,401
4764,1185
4764,3028
4764,485
4764,1537
4764,2021
4764,2219
4764,1786
4764,518
4764,1984
4764,1717
4764,1639
4764,1483
4764,1924
4764,1953
4764,1431
4764,372
4764,478
4764,2108
4764,1018
4764,1184
4764,777
4764,1393
4764,2010
4764,729
4764,798
4765,1604
4765,1703
4765,1023
4765,184
4765,638
4766,678
4766,1811
4766,1140
4767,602
4767,785
4767,2204
4767,1806
4767,2657
4767,371
4767,750
4767,273
4768,1536
4768,1550
4768,1600
4768,1265
4768,770
4768,1461
4768,1352
4768,1660
4770,759
4770,2138
4770,2617
4770,1135
4770,2264
4770,1398
4770,1341
4770,233
4770,2145
4770,2201
4770,89
4770,2970
4770,2504
4770,1665
4770,1901
4770,1870
4770,1232
4770,1558
4770,1715
4770,2931
4770,2611
4770,1627
4770,2243
4770,2276
4770,646
4770,2731
4770,2313
4770,2872
4770,2179
4770,174
4770,1997
4770,2202
4770,1589
4770,2260
4770,2401
4770,555
4770,319
4770,1178
4770,2664
4770,2824
4770,548
4770,1229
4770,1877
4770,2345
4770,149
4770,2484
4770,3370
4770,318
4770,1618
4770,2633
4770,1628
4770,2472
4770,1074
4770,2688
4770,1257
4770,30
4770,1883
4770,2095
4771,1457
4771,1320
4771,725
4771,1885
4771,695
4771,1204
4771,1141
4771,1337
4772,676
4772,386
4772,2743
4772,229
4772,908
4773,1560
4773,931
4773,2270
4773,3048
4773,1404
4773,217
4773,1337
4774,2125
4774,1933
4776,1221
4777,1746
4777,1093
4778,47
4778,1137
4778,1760
4778,1975
4778,485
4778,502
4778,1687
4778,1169
4778,230
4778,487
4778,1269
4778,2348
4778,1811
4778,439
4778,527
4778,1307
4778,1251
4778,2181
4779,1267
4779,942
4779,963
4779,160
4779,1303
4779,950
4780,1604
4780,1756
4781,1888
4781,2420
4781,1431
4781,1322
4781,1201
4781,1981
4782,1155
4782,1107
4783,1226
4783,2568
4783,460
4783,1191
4783,2876
4783,1423
4783,1099
4783,1860
4783,883
4783,898
4783,1809
4783,1983
4783,931
4783,542
4783,2103
4783,669
4783,581
4783,1978
4783,1439
4783,1812
4783,1073
4783,1441
4783,1622
4783,908
4783,1352
4783,1879
4783,1074
4783,264
4783,2840
4784,1929
4784,2568
4784,1379
4784,2116
4784,15
4784,257
4784,1105
4784,1303
4784,2256
4784,201
4784,986
4784,1055
4784,1007
4784,1400
4784,1329
4785,971
4785,1089
4785,794
4785,1436
4785,446
4785,1906
4785,1158
4785,1063
4785,1980
4785,2526
4785,765
4785,160
4785,745
4785,1804
4785,1431
4785,1275
4785,433
4785,14
4785,657
4785,318
4785,527
4785,1938
4785,798
4786,2264
4786,1756
4786,2189
4787,2001
4787,1843
4787,1191
4787,2537
4787,1250
4787,748
4787,991
4787,1031
4787,432
4787,859
4787,1053
4787,2234
4787,2091
4787,711
4787,1265
4787,3084
4787,562
4787,1163
4787,1290
4787,2029
4787,889
4787,112
4787,1186
4787,1868
4787,2753
4787,510
4788,1584
4788,1918
4788,3408
4788,1705
4788,1034
4788,2156
4788,1564
4788,555
4788,1603
4788,371
4788,2501
4788,1268
4788,1351
4788,1989
4789,2801
4789,235
4789,758
4789,2580
4789,1558
4789,1360
4789,1305
4789,2437
4789,952
4789,2210
4789,719
4789,1244
4789,160
4789,1550
4789,575
4789,2813
4789,945
4789,1071
4789,1601
4789,2394
4789,2265
4789,2524
4789,2491
4789,2492
4789,2904
4789,314
4789,326
4789,2110
4789,224
4789,2371
4789,1628
4790,788
4790,2440
4790,2219
4790,2847
4790,2143
4790,2307
4790,2611
4790,1536
4790,1350
4790,1605
4790,2884
4790,1275
4790,2574
4790,292
4790,2042
4790,684
4790,2592
4790,1326
4792,284
4792,2571
4792,2475
4792,176
4792,780
4792,2089
4792,517
4792,1795
4793,1760
4793,789
4794,2986
4794,2145
4794,2287
4794,997
4794,1720
4794,2350
4794,367
4794,2295
4794,2491
4794,1562
4794,1261
4795,2617
4795,1135
4795,1139
4795,1607
4795,1486
4795,537
4795,2197
4795,2865
4795,713
4795,1967
4795,184
4795,203
4795,2068
4795,1717
4795,1692
4795,2731
4795,609
4795,403
4795,811
4795,3142
4795,2603
4795,1815
4795,2329
4795,1114
4796,1443
4796,2199
4796,1463
4797,1524
4797,2354
4799,1398
4799,946
4799,2075
4799,1472
4799,316
4799,1759
4799,1522
4799,1619
4799,711
4799,2985
4799,1461
4799,339
4800,1749
4800,1077
4800,2902
4800,2237
4800,1396
4800,1040
4800,1500
4800,1960
4800,2290
4800,2362
4800,2581
4800,112
4800,1081
4801,1738
4801,1927
4801,47
4801,725
4801,2402
4801,1246
4801,1250
4801,502
4801,1169
4801,671
4801,1037
4801,406
4801,1131
4801,604
4801,476
4801,1327
4801,1006
4801,2787
4801,289
4801,3164
4801,2018
4801,1987
4801,1458
4801,1639
4801,1642
4801,646
4801,469
4801,2128
4801,1254
4801,2170
4801,296
4801,836
4801,1875
4801,2217
4801,3123
4801,493
4801,1268
4801,2674
4801,1754
4801,789
4801,2603
4801,1291
4801,292
4801,2372
4801,2248
4801,647
4801,3038
4801,925
4801,1484
4802,1897
4802,1023
4802,1737
4802,2041
4803,1427
4803,1868
4803,2499
4803,1352
4803,2961
4803,1563
4803,2732
4803,675
4804,1847
4805,1857
4805,3032
4805,1072
4805,1825
4805,2250
4805,1894
4805,737
4805,1685
4805,1404
4805,1259
4806,1135
4806,1323
4806,2684
4806,292
4807,2099
4807,1586
4807,401
4807,1042
4807,423
4807,899
4807,2231
4807,1520
4807,1410
4807,788
4807,1089
4807,2364
4807,1828
4807,809
4807,515
4807,1486
4807,1576
4807,2476
4807,1126
4807,1032
4807,749
4807,2373
4807,2695
4807,2277
4807,1532
4807,2337
4807,2094
4807,752
4807,2900
4807,2229
4807,898
4807,2509
4807,1090
4807,2602
4807,2802
4807,1296
4807,1020
4807,2243
4807,765
4807,2795
4807,2576
4807,1194
4807,2083
4807,2130
4807,1892
4807,2316
4807,1952
4807,310
4807,635
4807,902
4807,780
4807,558
4807,1071
4807,2089
4807,1931
4807,3251
4807,1101
4807,738
4807,40
4807,848
4807,1073
4807,2720
4807,2453
4807,1107
4807,508
4807,1485
4807,3055
4807,1926
4807,1750
4807,424
4807,1824
4807,2903
4807,613
4807,928
4807,318
4807,1119
4807,684
4807,1404
4807,2246
4807,269
4807,1186
4807,968
4807,2377
4807,1879
4807,3119
4807,193
4807,2011
4807,1969
4807,1869
4807,2895
4807,2084
4807,531
4807,819
4807,2258
4808,1160
4808,2539
4808,1545
4808,2243
4808,1276
4808,1303
4808,1441
4808,1251
4809,794
4809,1961
4809,2009
4809,1824
4810,2264
4810,2345
4811,3138
4811,1360
4811,2102
4811,1759
4811,588
4811,1824
4811,1048
4811,647
4812,274
4812,1203
4812,603
4812,1058
4812,2131
4812,3319
4812,247
4812,575
4812,366
4812,318
4812,1291
4812,2310
4812,2251
4812,2147
4813,1802
4813,1705
4813,2250
4813,1061
4813,2244
4813,1404
4813,2554
4813,2121
4813,2612
4813,1555
4814,1929
4814,1135
4814,1519
4814,1246
4814,1197
4814,1760
4814,991
4814,2460
4814,2676
4814,1315
4814,646
4814,2176
4814,829
4814,2003
4814,1602
4814,1716
4814,729
4814,1272
4815,2150
4815,602
4815,1872
4815,2470
4815,1358
4815,2141
4815,1449
4815,1305
4815,2496
4815,2275
4815,1890
4815,1658
4815,1385
4815,1727
4815,1952
4815,2172
4815,2825
4815,2288
4815,1593
4815,14
4815,1840
4815,1215
4815,2748
4815,1831
4815,2147
4816,1243
4816,1687
4816,2013
4816,1131
4816,1315
4816,2458
4816,2592
4817,871
4818,1743
4818,2616
4818,2537
4818,2820
4818,1765
4818,168
4818,1528
4818,2160
4818,261
4818,2639
4818,649
4818,1541
4818,1425
4818,2865
4818,1666
4818,1790
4818,1582
4818,2044
4818,744
4818,241
4818,253
4818,834
4818,559
4818,1549
4818,609
4818,1378
4818,1098
4818,1838
4818,2783
4818,1732
4818,959
4818,517
4818,2825
4818,251
4818,2252
4818,1109
4818,3022
4818,1514
4818,1751
4818,1048
4818,1068
4818,657
4818,2631
4818,1613
4818,1618
4818,536
4818,878
4818,889
4818,2198
4818,417
4818,2120
4818,2122
4818,339
4818,477
4818,2753
4818,1257
4818,1329
4818,1555
4819,1888
4819,964
4819,2008
4820,1776
4820,1232
4820,1075
4820,1654
4820,517
4820,3588
4820,2598
4820,1400
4820,1835
4821,2283
4822,1671
4822,921
4822,2539
4822,590
4822,1398
4822,1939
4822,2585
4822,1131
4822,3011
4822,1280
4822,963
4822,2518
4822,787
4822,1890
4822,2449
4822,1118
4822,558
4822,2170
4822,384
4822,2519
4822,1302
4822,1887
4822,2175
4822,339
4822,462
4822,510
4823,759
4823,2363
4823,551
4823,89
4823,2317
4823,1177
4823,2179
4823,152
4823,1480
4823,2658
4823,1156
4823,217
4824,2894
4824,1868
4825,678
4825,1062
4825,1140
4825,2544
4825,2904
4825,2158
4825,1251
4826,183
4826,1545
4826,1860
4826,372
4826,439
4826,1712
4826,1981
4827,626
4827,1037
4827,1572
4827,1072
4827,376
4827,1038
4827,1069
4827,517
4827,1060
4827,1114
4828,484
4828,230
4828,991
4828,2414
4828,696
4828,2733
4828,1449
4828,1657
4828,1601
4828,1877
4828,1022
4828,589
4828,966
4828,1602
4828,1656
4828,1969
4828,1326
4829,1847
4829,753
4829,2471
4829,744
4829,2841
4829,1980
4829,1926
4829,1861
4830,1185
4830,1607
4830,1379
4830,502
4830,1730
4830,406
4830,1452
4830,2471
4830,247
4830,1233
4830,1145
4830,945
4830,384
4830,478
4830,1480
4830,2031
4831,2392
4831,261
4831,1776
4831,1038
4831,1654
4831,1098
4831,1804
4831,2103
4831,1678
4832,425
4832,2041
4832,452
4833,758
4833,1423
4833,1232
4833,2526
4833,2296
4833,1062
4833,1945
4833,1643
4833,2281
4833,1083
4833,543
4834,1007
4834,1868
4835,2145
4835,89
4835,1611
4835,2189
4835,2008
4835,2147
4836,2001
4836,2054
4836,2056
4836,869
4836,1686
4836,3327
4836,2873
4836,1389
4836,2360
4836,1063
4836,2802
4836,2307
4836,2071
4836,2073
4836,1536
4836,1497
4836,1499
4836,1503
4836,2078
4836,3105
4836,1862
4836,2898
4836,1818
4836,911
4836,1931
4836,1092
4836,508
4836,2047
4836,2048
4836,829
4836,1587
4836,2703
4836,841
4836,2610
4836,3192
4836,2753
4836,925
